PERIODO|ID_CLIENTE|CANT_CONSULTAS_PREV
2018-12-01|1fXEgCltVXhTtmB9J2z8iKMpFug7PF2KFP5uiassBSA=|1
2018-11-01|JoAZJWA55BglgRn4a/CBcn78d7krzm0xDzl1itxqnfI=|1
2018-10-01|ddpxr/0Uce/F8SzChXaZd3aq5J4tmuNTH1gyyXlTndM=|1
2018-11-01|JPu/RySYw511Y73oK4Sp/Axv4gxz2EhGQHYo3MuyK2w=|1
2018-11-01|u2zwsayj1w8BroNTyi2IxIXMVAoiIOXoZkQzJ/UPijo=|1
2018-11-01|u1s56ngyVqHGUo6icUCDfvUAaTPJapZ0r5r+DLMLZnw=|1
2018-12-01|10RqiRc3UeUO2eaGt1kIOsj0CkgAsSw/5o7zesToTOQ=|1
2018-11-01|+BmCCQKfmR4RoORK+pxaRzj73nfoqT8hJmbqfxKU+o4=|1
2018-10-01|j7WhGBYNVAXMEjZ2u5FpvZy4xSGvidLWKzZyr5uJQNQ=|1
2018-11-01|6dIzKQYvf3HjbjfJW3rPymHs/jVb336lVCmPMv6UDX4=|1
2018-12-01|6pg4Awb4vd+9BWe/0ihZIkUw/gIAkr1ZEmDxxsSTh6M=|1
2018-12-01|57pH14of2duEZVDQ/rnGul1xjO3K5K449GD9Q7bHjms=|1
2018-12-01|+c5/Xvk4MVWrnSh9wwA+bj2Vpj7R97qP7WKbw2JH/lk=|1
2018-11-01|wb2uUzhD+nyFWDtfP44pZ/P+o4vbpITMvi5oGLMoOq8=|1
2018-12-01|dVGPHJX9RXzjbn7IvLleGFSJke65fETmrbrGRQnHmeA=|1
2018-12-01|/0VvxkozCXy6z5XNL1eIZtT9H95dOi6iOaIhcdErJvQ=|1
2018-12-01|gDufo7TQeE8N+WTy3kxBT95YIpQ+nXUVhVzwsbpmFLM=|1
2018-11-01|isHAZ9Q5jWmbu3J0wrBxLorqvHJA/4/th5eWNV433gI=|1
2018-12-01|dMkWwp+s97U7TubqDaDkGsos/CmfbRoFL7T7OGepyN0=|1
2018-10-01|z2GbLzVhr1bK4d89sQ2H0/J06litbLqGkYolyvcPXKM=|2
2018-10-01|O0FjeExm/t5OvIvEPJeLAHLPDt44yDCVbbh+hx0qEH4=|4
2018-12-01|+3PWFUAbvLB73B0fGckKb3QyMKTynMUj5Tv9amUThxQ=|1
2018-10-01|jt17r3oLYXZwA9RaR3uFTNRuwXWJik+WItBjsQ5t1LE=|1
2018-10-01|AE0mIQSQ+eHhkGsnGx5hxBMzgvUry+KbcP3AU8AXseg=|1
2018-11-01|VkOBMq+u48fj/QyWwLX5goK9BO2JRd/GZfX2PCrX17U=|1
2018-12-01|gylkSBN5nM/OiJ0Oh1jLx8v2X44LV62nxii7N5BZsCY=|1
2018-10-01|gylkSBN5nM/OiJ0Oh1jLx8v2X44LV62nxii7N5BZsCY=|1
2018-12-01|Zk6QuKOeltbaohdNEI6YjjZ4wvRw7nIEfEXiXa6x98Y=|1
2018-12-01|s6bVMTR+l5Q520v4355HfN1I1g6zPMqjX78K1TlazVY=|1
2018-11-01|0BBxxjVfsMaPYw1PI7TnTStE7fzYyKpT4/UI2LzTYp0=|1
2018-11-01|uFS2ZP6k6871zcXi9kt4KuRSOpHBAsh6SntoCDILyGM=|1
2018-12-01|hgJXmLuQ9ElCHJMzo2D/3mmEdqPNHNn384RHKKMeDf0=|1
2018-12-01|b+ZSNT+++FZK7xxY7zq189M3fyb1vXznXTQoECt5+C8=|1
2018-10-01|muONcp2PGGw7cMMdbZm08HfjjZZNyvF5JfKuQ21GS2A=|1
2018-11-01|QtYVdlNFnaza0ztNujdcu8/uf17xkVvLEoR/U9LaIpY=|1
2018-10-01|QtYVdlNFnaza0ztNujdcu8/uf17xkVvLEoR/U9LaIpY=|3
2018-12-01|Ed9NvZRE4lF0Kw2Gj8BOy2MG9i3LP8mwVNxrpEjktDU=|1
2018-11-01|lXQmPzCnZ3t72jjOOVT31P30q40uO6IenMuxAPxsMSc=|1
2018-10-01|lXQmPzCnZ3t72jjOOVT31P30q40uO6IenMuxAPxsMSc=|2
2018-12-01|yL+EocVrOdmfPWx+cE6T52aCNE5GfiTMxug+GmEols8=|1
2018-11-01|z32IMPu8lfWQC+4HTLo2CsuYxrQYlHCkVOJviutzlYs=|1
2018-12-01|1M7gkoYufJmK/InEIWnaJZARvDbkGPI8j/2wRXy/0OQ=|8
2018-11-01|1M7gkoYufJmK/InEIWnaJZARvDbkGPI8j/2wRXy/0OQ=|2
2018-10-01|3Hpk91zsv/oOityahXZaoUp4jLDXF9VA1d7YIw2e5+M=|1
2018-12-01|ILO6Eqb9VxgTuGdNnKN+wC3mQda2Dd1wEg9e/BHXGw4=|1
2018-12-01|ozz7sYT09wdEMPzKF/ULSA+A1G/qt0fRRz/RePU1Ysw=|1
2018-10-01|jOdQXjlSZiSONZ2GLf/Crx6qlGl+X4r6qCpP/NzsRYM=|2
2018-12-01|oG6z8suHgcSOMGXjvA1x/QlG/pkqLXbL/Xz9/Y8ZA2M=|1
2018-10-01|6dawoWbCUtXKo0/zdNl7BrR8PcYH8MwFdAf2ZGGY6N4=|1
2018-11-01|RE0mjfsDEekySPxj4aO4UgEwV9VVD7sLaXX6vtqrfU0=|1
2018-10-01|RE0mjfsDEekySPxj4aO4UgEwV9VVD7sLaXX6vtqrfU0=|1
2018-12-01|RE0mjfsDEekySPxj4aO4UgEwV9VVD7sLaXX6vtqrfU0=|1
2018-12-01|A2m8pwiCJnSKTgWLvEVDs2yW86mDmHS2kdUoLEfWIGU=|1
2018-12-01|6yaiCp1NBTH9YOB4WuCeUqbryVmxa+3+M/qSOOo6z/0=|1
2018-12-01|3UkQOs3ktmPEGjwuSDBxO2B05bnzNpx36XqOhPGp3Zo=|1
2018-11-01|3UkQOs3ktmPEGjwuSDBxO2B05bnzNpx36XqOhPGp3Zo=|1
2018-10-01|tfqS9zRVuGduBTM2gd485BgpvEmwB7s6d7yJNlABtuM=|1
2018-12-01|SXQz2EigiL6YhcK/hMEeuoE9dRarrEn+oORqm2aGj60=|1
2018-11-01|tcXLM+l5LnauHbxX0XBxIq61+0ROuI0jMI5cjk3cKS0=|1
2018-12-01|3AhHCprnGx5gGjae/BHvmfr0O/Thep9QPc56unYUiUY=|1
2018-11-01|pnD5xqdCt9litl68gFn9BMaBuQszV+RDBPgKnPT/Ft0=|1
2018-10-01|xamUEYuIs+6gCHS7sIuCM7XxNMGwDGfMjma0F+lZmH0=|1
2018-11-01|xamUEYuIs+6gCHS7sIuCM7XxNMGwDGfMjma0F+lZmH0=|1
2018-12-01|Fw0JVatM/G3TgBkMIOoR2fbxquwtScRXComNUmyvfNM=|1
2018-11-01|cPn5Zl9qCqnsLyWNS92S1tVa1ONER8H9rR9NnnT0jS0=|1
2018-12-01|lbKtyFeNNCUMXeZQHf3zgTv+PXtqahKU2sLsEwTR8to=|1
2018-11-01|iRLS25TyVRZYU47dDOq33ZQ3oxThNXjtr6XuqyZWDvY=|1
2018-10-01|iRLS25TyVRZYU47dDOq33ZQ3oxThNXjtr6XuqyZWDvY=|9
2018-12-01|qkUJpBc8Rn0eRQwQ4FzcZpYOp8X/mG+xJMeKidZFve4=|1
2018-10-01|0bAafCL4gaYrFraPXagKT6wq7LJMsA2lnhtw3rb0qAs=|1
2018-10-01|eN+ywvVHgBXVUs2YFyBv2CRF0QG4YkMfhcVy5Z0RT24=|2
2018-11-01|hf/fZN5h4HRFEMIqAEq2MlvJ4miAUxaaBFwz78sDhuM=|1
2018-10-01|ZJz29P+CeFExVVcy/BqA0xT7wnAa2fi0uiVN2rlPj1E=|1
2018-12-01|Ud+b+PBruEfO7d+iPtWYS95yMOXAQwaaEqPbXYsvSnU=|2
2018-10-01|OyLL722EopmwNAiLLvWqbRa168FdbNICuXknvZjXIYw=|1
2018-12-01|gNpvu77/87bl0hnbZcAqLY0DIKu3OpW5zwwA1i/ITIQ=|2
2018-12-01|e8kHDDZ8JDNdHfGHkmZGycWcUcMg/by0ZJ7oYCHBazo=|1
2018-12-01|FAYknYOyjpqPNSRYvd70OcYtSK4YGorNVHprrIZ0A3A=|1
2018-12-01|igdM/d7HMrpqnu5gzZBOVZUBQRYyjtY6BfVQ+zghl3c=|5
2018-12-01|vQqcK748VwWYXdswzWVy7BitCwf+W6oeK2SbfrmIUms=|1
2018-12-01|q2k16ahkEs1DJK7qmHfaM2UUEfCAZ5wOJYSyVSXWQZg=|1
2018-12-01|x/hFzkrIwuvOIlGEoZ86qHYhJRwXHlMJniSpuM95or8=|1
2018-12-01|d6dwm6fw6159IY3gtWMUojR7oU2Ha53/8uQiGROsjuY=|1
2018-12-01|WBetKvN8HjBXQN7Xsz4dYyLpVF3PFRWC7JhHtMHMCmE=|1
2018-12-01|QyGkFS8FFNPy+QaAyTTT4doDLv3rdVKxzVZ9d/Hqk8g=|1
2018-10-01|QyGkFS8FFNPy+QaAyTTT4doDLv3rdVKxzVZ9d/Hqk8g=|1
2018-12-01|XMh2GqhtPvXOFsBZzSRIhraPmHXbt9i1ShL14fQCRe0=|2
2018-10-01|DSdVRuN5LsHDCU6h601OOY2Azhw9BwuQbv2e7fFt9Co=|2
2018-12-01|XyqAcHg/UdwVVkHYV4L2FwHPXyx7wsOnlUaLtcSexp0=|1
2018-12-01|HTK4g5blJX3S69FbYUTo1k9xL6P5zp0bIB15TLV7MyU=|1
2018-12-01|de2kXRxjxjmuwSgtk9KOvAJKuZrK3v9qBh4+Aon5zG4=|1
2018-11-01|de2kXRxjxjmuwSgtk9KOvAJKuZrK3v9qBh4+Aon5zG4=|1
2018-11-01|95DiggQ0Zk3EzWIu/FDogFxpUZFGaQ1RdFKHSuaQM1s=|1
2018-11-01|uIpA1HUsNmt/CaVnN2aqG0HRkS68psKal28oeFeA7M4=|1
2018-12-01|r7GdGfClerFRNUtUxBSDn24Kvv4XgRAgT3SqPnknTzo=|1
2018-10-01|J4R3u24KwhzYWElAyCecNMlt9rc/zs/Vz4D/1frsFWo=|1
2018-10-01|tLgCOYBVWofFEKns6JI+ZISplE6fX9pAdiorZQ3yCaQ=|1
2018-12-01|VoTlnhflC82r/pnbhT6KgTSgLiE4k6xZRDMsetX/zoA=|2
2018-12-01|V4R0uy3Z3eAZmaNHers/xW25S6mFwJ6UglGiZjRUORc=|1
2018-12-01|PT+JxVjfAN5BkH6bnFlClIFPxIpr8tcDEC0yCyBWdVA=|1
2018-10-01|PT+JxVjfAN5BkH6bnFlClIFPxIpr8tcDEC0yCyBWdVA=|1
2018-10-01|acBKTjsjmb8wVQ3xe+MuHULiQTFTE2ZzTu6vrlQS6AU=|2
2018-12-01|acBKTjsjmb8wVQ3xe+MuHULiQTFTE2ZzTu6vrlQS6AU=|2
2018-11-01|BScNAC2NJuK8Y70itvfjZVAeOs2Mta5CJidXy128DnY=|1
2018-12-01|FRLqbh0emWIgMWYvMEm6nfn1c1odt2PX97FcjUE1rL4=|1
2018-10-01|YK+52G9ElACJxr4aRWmmA4f5iBtZY6A0Z6D2msa7gvs=|1
2018-12-01|XOMFmqm+MQhc5FLCJrEjAy0SOuEChKWnS97UKGNv7VY=|1
2018-11-01|X5hg4DRMZIyn9L6jSB2lZoG77KmdKyQhxECJoWFHDOI=|2
2018-12-01|suwTFcEUZaz/23p4RZ3hudyVjSXsYlvelxFcYJpxBD8=|1
2018-10-01|suwTFcEUZaz/23p4RZ3hudyVjSXsYlvelxFcYJpxBD8=|1
2018-12-01|PSV9/2BSUYUMA7wjyYbxmhDwZis0L4HuJO96vm0iiQ0=|2
2018-11-01|nTT1iQQhUgn8hu4pyh/5DinpjzeACqsoB1jwVzti8T0=|1
2018-12-01|T+VS05EbFmNRMtKCjSDhDd3Fpq0RHhjSrbRrArGQauY=|1
2018-12-01|O37TeBflo6wP+TUZezWK1KQiQUz/9zZFu6jPbQXdtVw=|1
2018-12-01|tYlWxm93s9yJYN2oxWvYJOiYWUlkpwJ7XF3h9hrPSCM=|1
2018-10-01|oLe5MxBp3Tcj5cchhc6CzwSyWEE5l9BqXTkdEyQY8T0=|1
2018-12-01|nzQR/FExUrximMDeNGtmoo920AhpymW7lWfZYpDAtXY=|4
2018-11-01|nzQR/FExUrximMDeNGtmoo920AhpymW7lWfZYpDAtXY=|10
2018-12-01|GPYSIk5s32ui5d2yXFxsRBFGkQqO5Rl9vfx+rNkDa3g=|2
2018-12-01|kdquVSKgFPoM/8IzavlS0BeU4aTeQaClazmAag7Pk8s=|1
2018-10-01|yW049ODFzIr/RYbBSEri7dtHnC08mAjon53Zmre7Lfs=|1
2018-10-01|oSMQo1cScd86G435Yu0Xx9Vh6TkEO51lsyMboe8uPls=|2
2018-11-01|24H7fJgmwVt2ayqgZTUrFl6iI0G7g14MRGxKJpk3HYs=|3
2018-12-01|TDvfj3BSg1AKic6CdcR0NZOFWtRokrziO1t7wkzUHr8=|1
2018-11-01|VWq8kvHWRk9l2MD0sAnu+hEQhBo/UPLHwzN7ew8ihZ0=|1
2018-10-01|ncUd1N5WX6O8pH+YwsmN9RtD3Lomi4h0dsqs7oknn8M=|1
2018-11-01|1R1sIAqaAS6BWTlaL3nMmkD9LwAxJ3Qk0oSWmkLJ0PA=|1
2018-12-01|UL/udd2lzLCy3BxS3osC56pBIHxHriA3y8nlLwXsUJ0=|1
2018-10-01|JwsyE2J9/u/PuS4RM0mjYjY7ZhXYpnfA86Wt8W2AJTE=|1
2018-12-01|c849t2sjyb27KJfLtKhwVbKVPN4pDvdVrbybycG/HAQ=|1
2018-11-01|JJ8XwqUZs5/B+G0j/Kiv0KIevfqWT8WFOFRTA99mWvU=|1
2018-10-01|qrwXY9VousWOqbmAaY5JmzPLVWau2m3q9s8KNukcJ/Y=|1
2018-12-01|gccwkm9enSUJK9DlycV41lO16DGfIb/URQhlE0TefiU=|1
2018-11-01|K8638zp5goxj91EtPQKRRaCM05uRWzdkAHmICjIDBdU=|2
2018-10-01|K8638zp5goxj91EtPQKRRaCM05uRWzdkAHmICjIDBdU=|1
2018-12-01|hx1qZ1N3no4km/rQruQax/vhGYYs1twPpAmFzpZtdLY=|1
2018-12-01|9+88guMAqnCPx/97kAuee/aaKQbK1PZYMwG7wl1JG7Q=|1
2018-12-01|PoSxMNqXNGyFCt3BZfAitQ0Ka3GXLQo1oEKBqyK6Gw8=|2
2018-12-01|FQO7GgkQErZ/eoZ0EU9tOQ2GBfCz9QkPlpfE18FmDOg=|1
2018-10-01|FQO7GgkQErZ/eoZ0EU9tOQ2GBfCz9QkPlpfE18FmDOg=|4
2018-11-01|FQO7GgkQErZ/eoZ0EU9tOQ2GBfCz9QkPlpfE18FmDOg=|1
2018-11-01|3YnVnT0YgK0pSofhr7KtMF4ByaPfIFYRkJNrCe4kxyk=|1
2018-12-01|bTo4Oja8pwaadrKgYuvyxLG2yVTMYzl7XlC4vvCsvPE=|2
2018-12-01|ZusBBIb1iJp4N+gNaNIO0AOML2vQdYQP+8EvU50m1UQ=|1
2018-12-01|4R/kuXeUD6VhiSgfPd++uj+dIzAtVejFnfISNgJ/lxM=|1
2018-12-01|4AEibhJn7Av1bXPsz/IOIE4kAAmvuBafB9bmZQGuWoI=|4
2018-10-01|4AEibhJn7Av1bXPsz/IOIE4kAAmvuBafB9bmZQGuWoI=|2
2018-11-01|4AEibhJn7Av1bXPsz/IOIE4kAAmvuBafB9bmZQGuWoI=|8
2018-10-01|3t6mFI5A/AIq/nYhIQ2HPJY1ul3pYiNOS/008XRYu5s=|1
2018-10-01|8y6QQHVMsaXS7j1yrEo53aCwCB6FIjvvCouKEh8RMRA=|1
2018-10-01|i2fJCymAalVJ2FNLQP+/RXD/tfy6jVQ8SfJl6jbllDY=|1
2018-11-01|9b3O9CD4AWH8haabKKq+6vSwyy8mkBxrH/vykKKk0fk=|1
2018-12-01|imZxTzG+RTuR2qOI6osgxvosqbxXKHBjrPRhMwFHQ1I=|1
2018-10-01|9IK4JN/IYz+fLjaqcCWnKw6H+Fc1+CjK6tFyf37/Lm4=|1
2018-11-01|zX+Snwb/DGVIV5L92po+AmZ79RMkt6BVLR1sGCG5baw=|1
2018-12-01|MeP91LLzMTVs+78AS7OoQw4xF4riJ0L98RzgXMz2akA=|1
2018-11-01|Sfr6P9bcdrxxZCktXgZPmA3Cn9fxmWFAMII3GF6xAHw=|1
2018-10-01|8Yse7m2TXF9CBINhMoFupWuLipO5qepXG/Aj5sV8wQs=|1
2018-11-01|MSakNDpOQ/1Lae9t1mr4qZHDsCwyY+rdvU6fMWNy9pI=|2
2018-11-01|5awmCyn+7nv8JgX4k143nv+BHNZct7hNH481VoVKvn4=|1
2018-12-01|5awmCyn+7nv8JgX4k143nv+BHNZct7hNH481VoVKvn4=|1
2018-10-01|5awmCyn+7nv8JgX4k143nv+BHNZct7hNH481VoVKvn4=|1
2018-10-01|udUVxPagL2BWmcwiPcXoEc2lOaGI1tYNryHPDh9m0dY=|3
2018-11-01|udUVxPagL2BWmcwiPcXoEc2lOaGI1tYNryHPDh9m0dY=|5
2018-10-01|9O3c9zOXunibnJbuWC9rmJQivRyBow9feheN2VGwPPA=|1
2018-10-01|Geq9SvmjYbuNOzMVA4ocBAgTkBlptFeyAmcGhpiMOpQ=|1
2018-12-01|iXfhUB+dkMxF4KeSu0W3hyl52Q8oH5SLN+qfX/g9n1E=|1
2018-10-01|2FIxBf05EE17dwLMrHjm7EehApdox+xopCZ+CYBPhug=|1
2018-11-01|WrXX5rdw0q3zN/RICM69oAUjChNDAdhGR4C3WcDl3JM=|1
2018-11-01|tLT+Ux0On8lq35BmZh1KlVuYsFoz6eh3RZ42tD1Pwz8=|1
2018-12-01|QPAyr5PwZvG4djG1Hgq45zroGQLSpQP3SaAyylqxsO8=|1
2018-12-01|TmHCqD50AyzABlb/6fiKzus+2A+RMJwsYc4bLmX9v0s=|1
2018-11-01|mOXIcaCY6ttY0yTQb8I8X+oE6nDT+feP2L6GccFxGGg=|1
2018-12-01|4qjCcsLzR4cNR+SNTOOjHvqKBBd5Sunpk2XUz1KLFg8=|1
2018-11-01|bK9rDhgJi3/AyvApTqnwq4tvpH1Pl5n3XmmJ87KXQCk=|1
2018-12-01|EMbzcNRIOKTsvN/IE1AymSpHb4bduWIeNDo5kewR4xE=|1
2018-10-01|Z+dFTD5wsxj7KywhD3rw2His0gKxG1l+FvsDeZYYV9s=|1
2018-12-01|q+sMY4/3fHcKrGAsirVCknVNIBrEZvNEJruKzvy1O6I=|1
2018-12-01|aw/IB8yxhne4PMRR8AF5kNRy+9CZ25fPQ3RDbQODsz4=|1
2018-12-01|9uHDlECNqtnasxxYkfOr/GPHSFApd9UpVTRbYlNT9TY=|1
2018-11-01|mnnncFeLs0Do/GrfU+gdtuYLOqL8GWb48TSELXtbdGw=|1
2018-10-01|dU7PTZOJZtspnLZHTOk5c0lZtMygLkFuIzv4kFmZB+M=|1
2018-10-01|/38BPjzHYQUCMfPOWswZHEQRcA15VykEvH+vazPqr18=|1
2018-12-01|daj8bjTc3ju8y8mEgCc2wg/dg/Jy0v8ZxKFueF71o2A=|1
2018-12-01|YRNT/rvbFlCGTmQzCABlfkopm7Zax7alrucylBHqaLw=|1
2018-12-01|Hi89CxIQTOkYHXmMtOWONfoB25SVABI7eyD7fQH37Lw=|1
2018-12-01|NbfVUSFxetzQLmL/tvM0IyC3B6X1QYlMTgle6pcuo8s=|2
2018-11-01|1l9hA9eFTAk4HK59ZO9eXfcNAlwOE+CyzWkIQicvT+Y=|1
2018-12-01|iyW732p1efgB2/Ny7uvowUOnoX4LmC2+BbGBAaS8RU0=|1
2018-10-01|ARJ+BX2oOhQTGwAn+ZlVRporRvn25DP0yx3hcXPcx2M=|1
2018-11-01|8K/7m+4Fg/xjcnqdFF/4vlKkpGqfEO3ywWlFtuGoILY=|1
2018-11-01|8BjC5QickGdR5/lI5hrqQBMIPb2dp4onqDZGfiCjByA=|1
2018-12-01|AEuCO3zQ+YUHvmy+DS4QgDGXIuEI6CXU5rJh1RM+LEU=|3
2018-10-01|I1p5wRkosZmrXicCQ4rwH3V5JKbFwhCdJ0PbqqOs6As=|1
2018-11-01|uKEhuuAbGa1Q/XfqkjG3DwnY/m/wDPw5eGed/f2NZmY=|1
2018-11-01|ucx1Lhmhf42LBkk/2D1LmzjzYWedksrG0HytS/zf2AM=|1
2018-10-01|ucx1Lhmhf42LBkk/2D1LmzjzYWedksrG0HytS/zf2AM=|1
2018-11-01|lnnAmb/SDT9nZq0OhKqcflVmJ8hYaMjkYKhznUd65fA=|1
2018-10-01|lnnAmb/SDT9nZq0OhKqcflVmJ8hYaMjkYKhznUd65fA=|3
2018-11-01|jtMio7+mn7D1PNobTUPmsUqq/Jg4EVEZTMaqbximQig=|1
2018-10-01|46h/ojjvwLUYDEnSh+JfhNG9YOPQe+jZdhFHVjeeHNI=|1
2018-11-01|kZq8/o1AZ4NoJRK11mdfj8ijLQYlCFq1O6F4iNfvC0U=|1
2018-11-01|3vivT01zmdn/H2iR8zS9ml5Fm3ju5H/d7tV26ixVxMw=|1
2018-12-01|rtgVQg45z4feby8fOvEI3eC0RCbtstsZ852XgS9pNUQ=|1
2018-12-01|qxjo9XeUz9x5zZDzk/SaaqaHcvrXfmqnQvtdn3V3k1c=|1
2018-11-01|hNKeeGwmh/eT8ViqU6IOSby4+XLXjkVgP93bvr2J/yc=|1
2018-12-01|p9f7W9tL6aWz6qTcOP2XSWZL+1qz5KV09fra2M1MgW8=|1
2018-11-01|J/RMAZoGfN5tSwKcA03d9VOs+mftcp75fMt3ov4PSuk=|1
2018-10-01|lFoIPubSn1e5dLKbHJZ1rrcetOdkofD9aYo+V7Tld94=|1
2018-10-01|xRX+I9kZk8pyZhAvNvZqzk/JkB/2Mou8eExI+ku1AS0=|1
2018-12-01|xRX+I9kZk8pyZhAvNvZqzk/JkB/2Mou8eExI+ku1AS0=|1
2018-11-01|xRX+I9kZk8pyZhAvNvZqzk/JkB/2Mou8eExI+ku1AS0=|1
2018-10-01|1mTKOUC+k18oD/vc2HsSSkZ4yibs4kO72jFwP2HikN4=|1
2018-12-01|1mTKOUC+k18oD/vc2HsSSkZ4yibs4kO72jFwP2HikN4=|2
2018-11-01|SiOyly/x3PWgUgE1rzEFNwFsSYEprj/iOCJJu8vBcJQ=|1
2018-11-01|h4YzNIx8ol/4LJexz5Wc+bnm0UFhmO3v/Vl4yv7EFvk=|1
2018-11-01|WfNVZyefeVNgrJMso+Coz6AZhXA+sbHQ0W1OMwSlmqE=|3
2018-10-01|ezirdI+1BYlUD2cEWUAbxGn17r+QHatFn1B1dofmiuQ=|1
2018-11-01|n9SL6AnKUtO9DtDlfBUgkDTRyiXsbJK1WQcqLE4y970=|1
2018-11-01|L2PjcZT2v2yajP7Yj+7hAJXVSkK+xFTeVZtflNjUscg=|2
2018-12-01|uPatjK3F2pUepP0DpJnR5ErmQROelpfYFDFxfBqPoK8=|2
2018-11-01|FGe91+38/l00wvhVDMAzB3FxEtoJhvN/ioa+VTCuBns=|1
2018-10-01|FGe91+38/l00wvhVDMAzB3FxEtoJhvN/ioa+VTCuBns=|1
2018-12-01|G99f89pETS/A38zecWwQWkCMBY0ypzWFMaB5aUMTXEk=|1
2018-10-01|VIKhcZAe7X9bbOLvAq8FRsdl5HKFgeIHb27eXW5Jdxo=|1
2018-11-01|UVwNCBF71AL5RGkYpyfbBeVJJABnkOyE5QSmvzr2+1U=|1
2018-11-01|KjhdyY9apdckmdA9i3iZnhoICNXWIczES4HyQR2AT7s=|1
2018-12-01|95Ssne5N2viW3Bz6VJGC142NMicnGI2H3ENm+SCXUA8=|1
2018-12-01|gdvJO7wwkF+J85j23UkveCJMgkvammJb/D3VFuaShS0=|1
2018-11-01|5CJCDfzwxhOF1bNQGaFCb4fgafGBMgquILyWRU1aMTE=|1
2018-12-01|4Z0gI1gIiUGSXyVk/44RdfZIXgwpPpAgPfBgb7odu6A=|1
2018-10-01|naqRJlOgXTpydIUHSfWmhkXVPl1yVGNp49c9G6Vmk6U=|1
2018-11-01|BbjUVsPAKLeiUHxLSWM693n0/5OX4J0BbMhR8Yw2Lko=|1
2018-10-01|GCYpEi8GjezeWUAKXcW0/OhfG8wXiRSTthTPIgc04rA=|5
2018-11-01|bmVV5flujKtJCr34kZ1wqW3qRx+Ytrsz7R8LMF363lk=|1
2018-10-01|um3hEulMdxDJsS2a8vpvnJbtO9v6L99Z3llVI5qiLIM=|2
2018-10-01|1VnX8pEYJhCnJRwZ8X0azNyvEtHG/+/JUFCVw6n7aRQ=|1
2018-12-01|WBpUh9d4HH6uqGZZauEgbYQ1K9klor6CPOleGgWFDOA=|2
2018-10-01|z8PabxNOQK3c77lQAEM3NxXCyG404PrcASUdMWjew38=|1
2018-12-01|ZUaB+nLeHUDnvSsYDKe7Ibzfoaoz72yEOu9LoCqR80g=|1
2018-12-01|KB9kAEy56EXeBeId0m6L3fg6pz+4s8v3veTYs6a89Fs=|1
2018-12-01|Nei4wufGN0Q0qiyQLLydyyWbrChiLXZeV7RzuzDxXz4=|1
2018-10-01|XrXl9CeFFl4N33vxyx8uhzlRXKXbCOfbARuspPVVSqo=|3
2018-12-01|Gk1X+6bboJ80qxzvaj2o7z2YfCJ/2EmwTP/bHV8HsUY=|1
2018-10-01|lgS2Ih8tuIWebUFRP6rsc67ezm8nSsdOm3CqIuOkwpE=|1
2018-11-01|A341HCXoawEaLgUAd7cMqWlWGS6yZwG9UZivQwrs0TY=|2
2018-11-01|HR3qnr6mv/rky2ojNKhcMCeDRQB+wcxx3hNwbYm1Rb8=|1
2018-10-01|oB0W3ZnzMO9hl7RwQ9YjvzyMPy//tcZIGdlWmKr4dBE=|1
2018-12-01|9mCpbhjSCBk3CVHEe+y15sOxkvoau/I37O4rC3xf5bg=|1
2018-12-01|JmRsx9RejZMmAYdk3Dwkr7+Jx7QUef7Si5ZqSJaAUsw=|1
2018-10-01|M0iiN7ldlanJJm66/5Kebg2SkfEZcdws2YLEmAjDK08=|1
2018-10-01|BZiV5tNs3TFqp2iipb9a2qFXpZskbJT+Ztj+CbRGOzY=|1
2018-12-01|/g1p6ryAL3h48zzzAaOF57+3y7MJ3TVgLDImLmq4Obw=|1
2018-11-01|accAMRS7bQJzbLAJVtRDwCHI78haoJITBjk9Jkum3ns=|1
2018-12-01|accAMRS7bQJzbLAJVtRDwCHI78haoJITBjk9Jkum3ns=|1
2018-11-01|wQcvpxVXiVyf0U2gIRQnFOpd2/QlkjcL7tDWAdLkUSs=|1
2018-11-01|+UlWkdd5T78wHP4MIvoVTloH8q4MsEn/fw/RXfa5ZLI=|1
2018-12-01|ks3dfgX5unkMVZg/d6Z24eBvFUjjSGuqiUdSBUQTvrs=|1
2018-10-01|3AcQ/KspwUsgO+w+RiA9wZold/nWiCOMCIWLv+OOZp8=|2
2018-12-01|giMMIxl+LDL75zOlXWgR7fgnfCoNY6d4VmD2CGoGz2w=|1
2018-11-01|+CNdzwEeT1XUJYnsYH6FQVq//NWeBTJDYqhieF7lR7I=|1
2018-12-01|+CNdzwEeT1XUJYnsYH6FQVq//NWeBTJDYqhieF7lR7I=|1
2018-12-01|hta3hbH8M3EgSmZ2eN0upjxm8aBSEh6OwRDC2q+pvwo=|1
2018-10-01|CF38NYDzu6cXjPrRzmWNrD8Ds/xidhsTMF8F6yG70UM=|2
2018-10-01|LTFq+Jra3D7lEsU0yNV2wyaqclg3jTlDDRldhua3rj8=|1
2018-12-01|iNJnGD5EuJ7HFuVQkJp8utcutUbp6m0LNIBpyXD0vlk=|2
2018-12-01|xOVi6tuyqDs4DySl0ql25J3AFEKEeYcBwPBGLZclQ3I=|1
2018-10-01|ddXvjLscJDT0iROWnfXFQBsBsPFh7TIDWtczv9Z41XQ=|1
2018-12-01|yxVHUxZwm93l/JOy4iEuMYJvats7CQaiQ3xOvwlk/sg=|1
